zip;meanVader;meanSyuzhet;MedianIncomePast12Months;LessThanHighSchoolGraduate;HighSchoolGraduate;BachelorsDegreeOrHigher
90703;-0.527;-0.5;39416;0.0641571019610991;0.138079567648554;0.527088851432699
90706;0.651;-1.35;27771;0.234159668116969;0.250288373975514;0.184883132652029
90713;-0.0493333333333333;-1.01666666666667;41330;0.0680272108843537;0.219768504416692;0.309777642400244
90717;-0.026;0.75;36108;0.132567849686848;0.228601252609603;0.355167014613779
90746;0;-0.75;36587;0.129851048738474;0.188164960988955;0.337318877292532
90806;0.196866666666667;0.45;25188;0.334352932291077;0.190853819719799;0.174540236395906
91001;0.02525;-0.4625;38644;0.105120318436765;0.154695132983535;0.439008503709065
91006;-0.359;0.125;41901;0.0721505603721717;0.153140198773525;0.517022626348065
91010;0;0;30358;0.183340421007867;0.220231766957261;0.274718264937274
91016;-0.102;0.15;35309;0.107679180887372;0.204061433447099;0.370136518771331
91030;-0.976;-4.1;61228;0.0377765486725664;0.0776548672566372;0.675055309734513
91107;-0.625;-1;49209;0.0756911799856585;0.130866066448889;0.548721217432874
91108;-0.057;0;69524;0.0214988337896765;0.0584119257681777;0.776898894635432
91214;-0.762;0.35;43737;0.0647244614151699;0.142271248762551;0.542686088719182
91301;-0.3105;-1.05;49462;0.0300102553030712;0.125492524423814;0.588600421007179
91302;-0.542;-1.85;52527;0.0249713130430031;0.119938801158407;0.608600622916781
91320;-0.117;-0.25;46522;0.0460098522167488;0.131461412151067;0.512873563218391
91350;0.113833333333333;0.45;46738;0.0697781114447781;0.16966966966967;0.374791458124791
91506;-0.0315;0.2;43336;0.0756884006277643;0.176844057640177;0.384148951348266
91702;-0.233333333333333;-0.633333333333333;22968;0.221877612664851;0.280509183095553;0.209282882494134
91709;-0.628;0.3;43927;0.0626188386719321;0.167708790405148;0.466524060260348
91710;0.67325;1.6625;29680;0.207452289049164;0.237916557737555;0.225613975733157
91711;-0.0965;-1.2;37273;0.059303681492587;0.120064967516242;0.563718140929535
91730;0.361;0.5;32367;0.115765004226543;0.207967032967033;0.289792899408284
91731;0.42;-0.5;20308;0.412609048488537;0.274852911341043;0.11802596875634
91741;0;-0.6;38527;0.0482910339646939;0.164457799001985;0.455599077104684
91745;0;0;31281;0.138779106356199;0.238892385147892;0.340994336060415
91748;0.7;1.25;29603;0.143775312555027;0.226272231026589;0.390532370722545
91754;-0.681;-0.7;29380;0.177478482626713;0.212384443736054;0.348820529167995
91761;-0.296;-0.45;29604;0.230630398349878;0.262395255897899;0.183601907954106
91768;-0.308;0.2;20588;0.334208700822515;0.243038351005847;0.145277970468735
91790;-0.557;-1.9;29720;0.169069292818038;0.293595516537627;0.231526774433898
91791;0.013;0.25;31588;0.131534211644709;0.260475988100297;0.325371865703357
91803;0.191;0.333333333333333;26412;0.195326626176457;0.244842134544949;0.310167369836339
91910;0.0978;-0.86;31295;0.195974576271186;0.212649089767734;0.253334902699309
91932;0;0.25;28810;0.161131819722128;0.249915282954931;0.219247712639783
91941;-0.309;0;38121;0.0598260717563257;0.169295983918193;0.4245509767076
92008;-0.0285;-0.0625;45106;0.0576504530039986;0.132105076681682;0.540922204788176
92019;0.3635;0.1;36453;0.0868466551403112;0.209801835350446;0.336414416810746
92021;-0.0285;0.6625;26585;0.137218249396831;0.303975481991871;0.183819853500554
92024;-0.542;-1.5;52892;0.0509856348956695;0.0864527629233512;0.621710181398763
92025;0.131333333333333;-0.416666666666667;26371;0.237803785752672;0.216068549590972;0.248462411178121
92028;0.38;0;31812;0.143046957572097;0.201993054507021;0.316925864411898
92057;-0.078;0.416666666666667;31183;0.142365903862453;0.197142511199903;0.300084756023732
92064;0.477;2.3;41523;0.0866443830838541;0.138787966865281;0.482778665891586
92065;0.713;0.5;38365;0.0924061500039023;0.26180441738859;0.282135331304144
92069;0.0256666666666667;0.516666666666667;29952;0.194844745847854;0.210574236287715;0.27791906062604
92071;0;0;36573;0.0601680504151245;0.264854456336901;0.296238871661498
92081;0.197;0;36590;0.0840360855069621;0.184104726416945;0.341292410276525
92101;0;-0.25;46922;0.0661305710780973;0.128935532233883;0.533133433283358
92124;-0.0135454545454545;-0.109090909090909;50758;0.022101895151366;0.123554024120108;0.512823037164657
92203;0.226;0;35276;0.0902922524280456;0.285511552618741;0.263115880970331
92210;-0.899;-2;48571;0.031063829787234;0.13468085106383;0.552127659574468
92240;0;0;21072;0.255007016201046;0.322745248118382;0.131989624526938
92251;-0.749;-0.25;20969;0.232432801200709;0.247168781552736;0.184336198662846
92253;0.199;0.933333333333333;37929;0.0905349794238683;0.201713004784369;0.363478202683261
92260;-0.613;-1.05;30252;0.0858454929264499;0.211650988815643;0.353196059551144
92262;-0.146333333333333;-0.458333333333333;30734;0.103874580067189;0.20541993281075;0.380111982082867
92270;0.246;-0.0499999999999999;37716;0.0434940195723088;0.167874833877009;0.450585961097016
92284;0.604;0;23748;0.120947630922693;0.310419603165998;0.165184863927139
92308;0.226;-0.35;26033;0.138667249608336;0.322913250992823;0.166939920574198
92311;0.698;0.15;24037;0.220625315179022;0.301714573877963;0.102218860312658
92313;0.329;0.6;34187;0.0901511783014673;0.280346820809249;0.271009337483326
92315;-0.572;-0.75;27839;0.107900792636154;0.222705190488366;0.283814881104577
92324;0.0505;0;27850;0.233064885393379;0.272389366229429;0.17652921054758
92325;0.624;1.6;32231;0.0651402200922968;0.187078452254171;0.253816116435925
92336;0.355333333333333;0.533333333333333;35787;0.169128781505536;0.250529999663492;0.24374936904802
92345;-0.382;-0.5;22462;0.228923542275542;0.357681538555867;0.104191788101126
92346;0.2565;-0.025;27652;0.212345370486068;0.253604898163189;0.210471073347495
92373;-0.032;0.3;40061;0.0714552781355158;0.140085580158697;0.500270034481326
92376;-0.691;-1.85;23888;0.337704853373302;0.309464176543672;0.0941092945747136
92394;0.718;0.3;22564;0.210335448776065;0.338168631006346;0.112706971417665
92397;0.599;1.5;35658;0.0873756218905473;0.222325870646766;0.310634328358209
92399;0.5665;0.775;31895;0.104966675032767;0.286064865166346;0.245238294430966
92405;0.2175;-0.375;21462;0.314716625427124;0.289207022505008;0.110934370213267
92504;0.310333333333333;-0.333333333333333;24735;0.182291945053183;0.308220642471538;0.180688438719333
92530;0.274666666666667;1;24901;0.212584398793277;0.334923143226548;0.131676483263899
92544;0.3245;-0.0249999999999999;23933;0.193522342638885;0.307021084992081;0.130826320529143
92545;-0.345;-0.75;23833;0.166520534493038;0.315364921263985;0.134780626380949
92562;0.317;0.25;34571;0.0778394216682278;0.24288493407306;0.308595720152749
92582;-0.718;-0.75;27299;0.187830150345388;0.298049573344169;0.160910199106054
92586;0.402;0.75;24081;0.125444839857651;0.317170818505338;0.137709710218607
92592;-0.00975000000000001;-0.2375;42452;0.0630092749051857;0.195711764484999;0.360500919980474
92595;-0.67;-1.15;30929;0.135243841126194;0.30074500662736;0.173499702911468
92596;0;-0.75;37182;0.104716837124103;0.218846995369664;0.276904289421462
92604;0.305;0.75;41543;0.0579739939353446;0.0911240170632677;0.61371228863648
92627;0;-0.6;34344;0.187189865312936;0.189042098282683;0.371224074455192
92629;-0.778;-1.8;48515;0.0528628117913832;0.106339758125472;0.539729780801209
92637;0;-0.35;27211;0.0529441180147518;0.165708213526691;0.492936617077135
92648;-0.2424;-0.91;47477;0.0701521235084544;0.165271729910083;0.457360176440649
92651;0;0.8;63852;0.023805827252497;0.0819748486259897;0.669461263778916
92660;0.2396;0.42;62617;0.0189088654680719;0.0725356478611283;0.6768056416615
92673;-0.672;-1.125;59422;0.036000961307378;0.0991588560442201;0.564095169430425
92675;-0.499;0.15;36761;0.147204072329433;0.194081446588664;0.382616623613433
92677;-0.4425;-0.75;44867;0.0473361758496502;0.125243200728567;0.534606946226767
92683;0;0;25914;0.221578898998254;0.218346965658794;0.270548050117943
92691;0;0.15;43123;0.0707153157565369;0.14902184855658;0.453731668163143
92703;0.208333333333333;0.65;21967;0.478666821507374;0.234978515851817;0.100150969689931
92782;0.951;1.8;58831;0.0515026971487285;0.073978936552787;0.660416131518109
92821;0.494;0.75;42996;0.0779369627507163;0.167067812798472;0.433314231136581
92844;0.22;0.3;23485;0.274098007539041;0.232573445820619;0.221025548973853
92860;0.103;-0.75;34773;0.132220662403161;0.299745229553372;0.200800707117974
92865;-0.200333333333333;-0.65;40345;0.146443218780936;0.195021920520436;0.351647574600481
92870;0.026;0.3;38993;0.12609734414935;0.162406934103789;0.391154572730303
92880;0.519;0;35746;0.11382284872712;0.197465927951937;0.354583070341539
92882;0.1258;-0.02;32411;0.155058443329906;0.257864142866136;0.259207185276898
92886;0.391;0.075;52528;0.050074675233184;0.137317891058698;0.512835686307662
93003;0.22;0.06;37468;0.0802481047553411;0.176264645072364;0.371743625086148
93010;0.361;0.5;38734;0.0810793549417212;0.146447389429986;0.401181542391825
93021;0.393;2.3;43774;0.099643855550875;0.134377513116072;0.437100294872286
93022;-0.678;0.3;32700;0.128205128205128;0.219079939668175;0.305241327300151
93023;-0.782;-1.95;31979;0.0847512038523274;0.157303370786517;0.423627608346709
93033;0.44;1.2;22490;0.417732040372056;0.246685137542054;0.102117553928359
93041;0.318;0.65;29307;0.191481221705031;0.265893005164828;0.200153031945419
93063;-0.4065;-0.8;37964;0.076093199810204;0.233099418125515;0.316709537247459
93101;0.402;0.8;30394;0.204790419161677;0.134223859972363;0.390419161676647
93108;0.647;1.1;56806;0.0310296191819464;0.0809590973201692;0.712693935119887
93221;0.796;1.25;25877;0.194242259641499;0.234220532319392;0.195002715915263
93230;0;0;29734;0.207953017759853;0.251020071228095;0.184037359371683
93241;-0.735;-1.1;20593;0.641376967500849;0.225002830936474;0.0241195787566527
93274;0.1485;0.4;27138;0.271428222477344;0.299567649429639;0.106548767678742
93277;-0.527;-0.75;30836;0.139131227771529;0.227619539775663;0.227801927227407
93304;-0.0582857142857143;-0.342857142857143;21399;0.32132620926365;0.322210820565444;0.0849934538763667
93401;-0.758;-1.5;35792;0.0655789143395042;0.12101244639682;0.514799707143604
93402;0.833;1.1;34757;0.0830826762051866;0.141939679700837;0.42825786521421
93424;0.077;-1.1;41274;0.0183006535947712;0.411764705882353;0.248366013071895
93446;-0.1535;-0.375;34799;0.117240717643673;0.229204643576705;0.254245418785378
93449;-0.318;-0.6;42058;0.030093592512599;0.196544276457883;0.46133909287257
93505;-0.07;0.65;24480;0.213746143206724;0.331524630279817;0.111182040642622
93534;0.569;0.675;26599;0.176839380334102;0.283986571208996;0.164462241637342
93634;0.0250222222222222;-0.256666666666667;NA;0.352941176470588;0;0.470588235294118
93726;0.13575;0.275;19771;0.224931040077884;0.256977121531722;0.148101573908811
93907;-0.902;-2.4;31446;0.174853873896282;0.249347096132322;0.230817062554409
93933;-0.012;-0.875;31385;0.132179583646852;0.196513669425633;0.322673689490845
93953;0.859;2.5;53015;0.0245379222434672;0.109305289993627;0.632568514977693
93955;0.433;1;27661;0.191813550917369;0.243925528557905;0.236081684172565
94010;-0.717;-1;73571;0.0415094339622641;0.0891878589007383;0.702969647251846
94014;-0.077;0.3;32281;0.178404914705721;0.207805386429708;0.329822829246887
94043;-0.122;-2;74981;0.0651973885992201;0.0941155851553258;0.685799412872979
94044;-0.459;-0.2;51767;0.0449559494376153;0.175296862485636;0.456976703694676
94063;-0.493;-1.7;31923;0.273695652173913;0.220695652173913;0.301173913043478
94080;0.861;-0.25;41187;0.138522187405236;0.211038107752957;0.357080764176691
94086;0.539666666666667;1.08333333333333;74375;0.072830550962718;0.0842711611285935;0.68598325244013
94108;-0.128;-0.5;38318;0.257622331145634;0.123618841904129;0.474869153443549
94117;0.0144864864864865;0.0648648648648649;77209;0.030823264962068;0.0615622365833099;0.772913739814555
94304;0.2755;1.725;81856;0.0306300034806822;0.0257570483814828;0.850678733031674
94501;-0.0686666666666667;-0.416666666666667;48875;0.0973447591709232;0.123496137447761;0.529190763645574
94509;0.306;0.85;28654;0.159237682337533;0.28828523686944;0.165831188185883
94513;0.671;0.8;42130;0.072379821958457;0.199857566765579;0.324676557863501
94519;0.318;0.25;43016;0.0875882108758821;0.207209077072091;0.346063373460634
94530;-0.421;-0.45;49544;0.0554498096573833;0.105239430975756;0.635543979162493
94538;-0.312333333333333;-0.95;50049;0.0815101333655667;0.229340424674644;0.483017043394174
94544;0.202;0;35984;0.194565419691048;0.3285687697748;0.213437558161176
94546;-0.735;0.3;47555;0.0802692105831867;0.202031428483221;0.421722083294742
94553;-0.786;-1.25;50894;0.060840241674863;0.1910636504145;0.391541379794857
94566;0.218;0.1;67894;0.0395623415960932;0.0993076590220684;0.63757186128454
94568;0.013;1.1;72695;0.047074454228104;0.104673578908977;0.650940447037983
94578;-0.442;-0.55;35339;0.20278885820463;0.253588353619038;0.255224847431046
94580;0.421;0.5;39630;0.17680886165449;0.276596747584256;0.250341739335376
94583;0.361;0.8;69408;0.0457418496340652;0.0996756487025948;0.651738190286094
94585;0.71;2;34274;0.112454344359278;0.263490920314831;0.218272544883996
94587;0.0846666666666667;0.133333333333333;42984;0.0943700715202641;0.249018888685127;0.403576013203741
94590;-0.709;-0.8;29076;0.159523344403204;0.272670443445986;0.211760109396366
94596;0.848;3.3;55235;0.0200218420094649;0.0916150952554302;0.685899769445456
94606;0.07025;-0.3375;29123;0.229858385940966;0.171335949496673;0.366524483876472
94703;0.181666666666667;-0.266666666666667;44249;0.0448627951499681;0.0601148691767709;0.705232929164008
94706;0.802;0.7;54610;0.0523351648351648;0.070260989010989;0.73543956043956
94708;0;-0.5;80766;0.0125423728813559;0.0229378531073446;0.870621468926554
94901;-0.869;-3;41770;0.177445756277644;0.116044997039668;0.490300560721624
94941;-0.423;-0.575;76996;0.0167132116004296;0.0611385606874329;0.756348012889366
94945;0.42;0.7;46114;0.0955131365781503;0.139325209551314;0.462280763541593
94952;0.61925;-0.15;41732;0.0870399508769237;0.148942702536746;0.434700848140615
94954;0.361;0.5;40207;0.0977011494252874;0.197269199795007;0.353905849622959
94960;0;0.6;57546;0.0298614215467143;0.0522127849798838;0.735270451497541
95014;-0.443;-1.75;86689;0.0269653302896276;0.0541922290388548;0.789342274218861
95020;-0.59;-0.75;35762;0.19780918382317;0.209496796909384;0.273925375323977
95030;-0.526;-1;86780;0.0158114862797103;0.0618178108742222;0.764561868815669
95051;0.1745;1.6;58601;0.0646187173046344;0.111331320719932;0.63736086465559
95060;-0.477;-1.6;32219;0.0651594463534474;0.126047721506792;0.547416423134975
95065;-0.169;0;44392;0.0682302771855011;0.128915860259144;0.465966868951944
95066;0.341;-0.95;44401;0.0220911728915099;0.127211457455771;0.542825049143499
95112;-0.0147272727272727;0.340909090909091;26721;0.208777074651438;0.175361424088079;0.372125327982713
95127;0.05;-0.25;32210;0.246068600399309;0.25688135136954;0.231105727168719
95204;0.2326;0.23;30209;0.173316519546028;0.306330390920555;0.196216897856242
95222;0;0;30520;0.084609395276408;0.243965740981054;0.223721775240073
95336;-0.0245;-0.125;30068;0.168033695411217;0.343066155746271;0.141115368781075
95348;0.152;1.05;21602;0.240379077438609;0.26928111419446;0.176082517409288
95350;0.147;0.175;27574;0.159899873466469;0.306266160532541;0.174093634813226
95363;0;0;30353;0.269726295790536;0.361871400581844;0.110253517781868
95376;0.128;0.35;35219;0.177744018230156;0.311782406731134;0.172456104472815
95391;-0.488;-1.55;55463;0.0664101859485207;0.143629202161766;0.455070074196208
95404;0.948;4.5;40711;0.0934776688453159;0.153084150326797;0.428036492374728
95405;0.254;0.04;41665;0.0707297314139715;0.147192621673833;0.461706237926092
95453;0.431;-2;25593;0.143335325762104;0.274237895995218;0.228571428571429
95476;0.026;0.0166666666666666;38485;0.113423062931975;0.172353583121135;0.390469261549654
95492;0.705;0.4;38490;0.124528301886792;0.189786163522013;0.316125786163522
95501;0.25;0.75;26303;0.11038283062645;0.218561484918794;0.275754060324826
95519;0.625;1.1;27735;0.0620136943666355;0.191254279489574;0.352707749766573
95521;0;0;16479;0.0807761347123686;0.133601162492521;0.481237712625011
95608;-0.445;-1.03;33872;0.0673036422886785;0.214391806513113;0.347247777605356
95610;-0.296;-0.75;31532;0.10042735042735;0.236446886446886;0.213736263736264
95619;0.459;0.75;31883;0.0719867392848686;0.316125976793749;0.209566658773384
95628;0.527;-0.6;42823;0.0547477892226675;0.135958665915941;0.421057861093631
95630;-0.209666666666667;-0.733333333333333;59131;0.06151697780391;0.130751139203293;0.511851389093047
95660;0.361;0.6;23728;0.182299295941029;0.35632944289562;0.107357179983934
95670;-0.318;-1.85;32312;0.100448731173922;0.226763977718176;0.312693418609449
95678;-0.25;-0.75;38860;0.0652733450015443;0.191530251552902;0.353992930436872
95688;-0.31375;-0.15;41187;0.104846298619824;0.228552383939774;0.281132371392723
95691;-0.885;0.3;39412;0.128226544167363;0.200015909000517;0.341844648609951
95747;0;0;47691;0.0488889887438496;0.148576692354355;0.45161652699454
95765;0;0;48125;0.0280225805141534;0.122608942858303;0.50733054461276
95816;-0.012;0.0625;49105;0.0472605604349645;0.0761187787536596;0.638366095078768
95842;-0.271333333333333;-0.916666666666667;27313;0.13332103150805;0.348064769110117;0.148775199520229
95864;-0.45475;-1.2;52612;0.0392355927142431;0.135562854583458;0.553239773066587
95926;0.858;1.25;22313;0.0609969593660739;0.165760619183636;0.382981664056021
95945;0;0.6;27420;0.0700088224609476;0.231978826093726;0.307021640977736
95946;-0.542;-0.75;31260;0.0394539249146758;0.169965870307167;0.329829351535836
95965;-0.672;-2.25;18208;0.165086487660129;0.2957226604907;0.153434175291308
96002;-0.572;-0.75;28452;0.0821338218616418;0.262278635610224;0.216042920701387
96007;0.961;3.3;24834;0.122197988610202;0.300496789046407;0.146673936750273
96097;0.874;2.65;28267;0.103570374741812;0.256860430805547;0.195632930067867
96150;0.44;0.6;28127;0.104518313037754;0.223094644788189;0.295171376181297
97007;-0.361;-0.25;37794;0.0667062387424267;0.187285082691993;0.419846078270837
97024;-0.502;-0.8;31509;0.153616413452798;0.272042591871186;0.215296714712375
97034;0.723;1;60532;0.0147507629704985;0.056677808458073;0.74146199680279
97038;0.5215;0.125;34718;0.0980970504281636;0.302854424357755;0.149857278782112
97062;0;-1.5;42458;0.0442986471366087;0.156647340046791;0.45056454073848
97068;0.292;0.075;50398;0.0273416216751696;0.107781465154292;0.618306998860766
97071;0;0;25181;0.281760732185661;0.264164305949008;0.172096317280453
97124;0.0776666666666667;-0.0333333333333333;43046;0.0800105415733298;0.166319673211227;0.476373698774542
97141;0;0;24917;0.130646282140375;0.304278765015388;0.197458552566266
97148;-0.869;-1.9;36146;0.114305750350631;0.257363253856942;0.236676016830295
97209;0;0;47263;0.0244309997118986;0.108844713339095;0.665687121866897
97212;0.0532222222222222;-0.2;51199;0.0258437515442012;0.0735780995206799;0.71606463408608
97223;-0.466;-1.625;40120;0.0708235818566812;0.164855678145548;0.456480552769419
97224;0.869;2.85;40148;0.052470213839407;0.158963014708736;0.459812939030543
97225;-0.541;0.2;47226;0.0237446677288379;0.0916379709102123;0.62363159788251
97267;-0.382;-1;36027;0.0888211952382861;0.246102048178284;0.298208345023849
97301;-0.046;-0.366666666666667;23703;0.19863557905696;0.30030959752322;0.164086687306502
97303;0;0;31123;0.109815995894729;0.246646140312294;0.267062532072429
97330;-0.505;-1;25494;0.0356672561044434;0.0966176304601377;0.608676022423718
97351;0.7;-0.25;28913;0.160956175298805;0.24191235059761;0.201115537848606
97361;-0.649;0.75;18232;0.104988123515439;0.170546318289786;0.378780680918448
97367;-0.592;-0.75;23889;0.0999867917051909;0.263241315546163;0.259939241843878
97381;-0.206;-0.5;31242;0.0807512632281438;0.270092477833921;0.313280579654877
97383;-0.226;0.65;30211;0.134306569343066;0.339416058394161;0.113430656934307
97404;-0.174727272727273;-0.122727272727273;30745;0.0618180343163104;0.215632985843508;0.308400600332617
97424;0;-1;24417;0.110509697789806;0.30469102390618;0.195910389415126
97444;0.836;2.05;24846;0.0805383936451898;0.292806707855252;0.196381288614298
97504;0.367;1.6;30111;0.072190392243279;0.245893932716321;0.325547230791832
97520;0.561;0.65;30351;0.0299149956408021;0.110560156931125;0.58287925021796
97527;-0.382;-0.5;24319;0.107344210880036;0.316058693947653;0.168278385543068
97754;-0.126142857142857;-0.117857142857143;24482;0.111125978457215;0.346424031578243;0.177226199237305
98002;-0.556;-1;32067;0.153529514801191;0.339157470660361;0.167411105272377
98003;-0.077;0.85;31252;0.132011471214037;0.274384038977458;0.249838107866416
98007;-0.026;0.8;49423;0.0787946846341007;0.108225715889949;0.659227026015347
98011;0.158;-0.625;47826;0.0464362850971922;0.151561721216149;0.531857451403888
98019;0.318;1;54925;0.030563872255489;0.160678642714571;0.503867265469062
98027;-0.1865;-0.2;51529;0.0532372167994985;0.128817050237306;0.584042267395003
98037;0.381;0.75;35824;0.0995282582554805;0.182684303024697;0.354962538155582
98038;0.25;-0.25;54048;0.0311957653592503;0.184527941686914;0.423941339812565
98043;0;0;38872;0.0634152635313851;0.18766531191536;0.361654086833108
98057;-0.216333333333333;0.116666666666667;37854;0.0946656649135988;0.226145755071375;0.307502414940431
98058;0;0;42034;0.0692076556274087;0.200241687896009;0.3885949441505
98059;0.656;0.8;48398;0.0619266055045872;0.193450142878628;0.450330876823582
98077;-0.3975;-0.875;58569;0.0261922153814046;0.137639570072003;0.609412501304393
98087;0.2545;0.85;38932;0.105911419540021;0.213312502270828;0.331686226065472
98101;0.287545454545455;0.531818181818182;59758;0.036366683425507;0.0921736215853863;0.615384615384615
98133;0;-0.3;36508;0.0725771869639794;0.157322041166381;0.453044596912521
98198;0;0;35468;0.14359031992208;0.249831422791639;0.252715966134712
98203;-0.2026;-0.56;34485;0.107342643664672;0.26334937213942;0.257755349528616
98204;-0.3865;-0.375;31074;0.154506283662478;0.294721723518851;0.19048473967684
98208;0.361;0.5;41398;0.0925641090294763;0.213066390983131;0.343377291409264
98270;0.703;0.35;36767;0.0812001678556441;0.300191835021881;0.207541514297704
98282;-0.026;-0.45;36945;0.0328638497652582;0.226171845890156;0.35770176615247
98296;0.248;-0.15;58424;0.0337280403765893;0.177812287683199;0.469377851111327
98312;-0.617;-1.675;32857;0.053247222473128;0.25973263481167;0.23435100713576
98321;0.567;0.75;43626;0.0828310502283105;0.309406392694064;0.241826484018265
98338;-0.688;-1.75;37960;0.0952822414503502;0.335084466419448;0.166357643180882
98346;0.141;0.5;38160;0.0392807745504841;0.22060857538036;0.374135546334716
98372;0;-1;39858;0.0700058738719496;0.272921450312383;0.257649383243445
98405;-0.0293333333333333;0.233333333333333;30294;0.0892065930170733;0.244638742836888;0.302888875760619
98406;0.556;0.65;42527;0.0498158323772719;0.178310488497071;0.458366040698026
98445;0;0;34473;0.112865362485616;0.356777905638665;0.150333716915995
98446;0.868;2.4;35176;0.0898413095089342;0.345870298638011;0.178058228164438
98466;-0.599;-1.25;37873;0.0414318354912414;0.214419903528814;0.372124904798172
98499;0;0;26532;0.14930239248214;0.313324063863451;0.189768423071391
98502;0.273;0.8;33529;0.0572715572715573;0.16023166023166;0.47506435006435
98503;-0.149666666666667;0.2;33206;0.0666617990654206;0.230103679906542;0.305162091121495
98512;-0.395;-0.3;39560;0.0492679421539567;0.194421988682296;0.373708793676457
98531;-0.818;-1.8;25730;0.15527809307605;0.297616345062429;0.163337116912599
98532;0;0;27106;0.0856614135625597;0.268206781279847;0.215974212034384
98607;0.318;0.75;44751;0.0498005163107252;0.136071344754752;0.497394977704764
98632;-0.186;-0.25;26038;0.119457191925448;0.297305667389285;0.170106140375574
98661;-0.187;0.05;30383;0.114495048275434;0.264505914128714;0.245971872962653
98664;-0.160142857142857;-0.0428571428571429;33138;0.0730739159198893;0.279906176700547;0.285258916220605
98682;-0.421;-1.1;35168;0.0800502396637018;0.288852433804117;0.235767564657935
98685;-0.34;-1.6;44094;0.0492501113695986;0.165618967480077;0.453002029401574
98901;-0.664;-1.45;21524;0.314913064033199;0.272994694542207;0.133792089089667
98902;-0.421;-0.75;24385;0.259488492868068;0.290363888592466;0.161704549496674
98922;0.002;-0.0289473684210526;28915;0.0984496124031008;0.286821705426357;0.22015503875969
99037;0.543;1.1;32182;0.0398790951638066;0.246294851794072;0.304212168486739
99201;0.335375;0.13125;21017;0.0806130573248408;0.241938694267516;0.293093152866242
99208;-0.445;0.85;30859;0.0512107023411371;0.227558528428094;0.336535117056856
99337;-0.516;-0.9;32443;0.101612069370682;0.267941909103727;0.263429994830098
99403;-0.454;0.3;26899;0.0883227463170699;0.280983916745506;0.213339640491958
;;;;;;
